SolarCF
0
0
0
0
0
0
0
0
0.005
0.027
0.057
0.09
0.121
0.119
0.078
0.03
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.009
0.031
0.042
0.035
0.039
0.025
0.006
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.008
0.022
0.051
0.044
0.02
0.011
0.005
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.014
0.071
0.168
0.155
0.076
0.031
0.022
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.014
0.058
0.109
0.238
0.387
0.292
0.051
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005
0.015
0.033
0.042
0.039
0.031
0.015
0.004
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.02
0.1
0.178
0.308
0.435
0.399
0.218
0.026
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.185
0.414
0.56
0.634
0.616
0.327
0.132
0.056
0.003
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.009
0.036
0.077
0.089
0.104
0.148
0.132
0.054
0.004
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.011
0.031
0.075
0.095
0.138
0.213
0.223
0.105
0.005
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.03
0.111
0.289
0.496
0.579
0.514
0.393
0.216
0.04
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.038
0.329
0.559
0.623
0.57
0.398
0.245
0.141
0.025
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.011
0.04
0.057
0.073
0.083
0.087
0.062
0.03
0.004
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.009
0.03
0.065
0.125
0.233
0.298
0.318
0.195
0.034
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.013
0.037
0.085
0.12
0.071
0.029
0.021
0.011
0.003
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.028
0.082
0.155
0.264
0.342
0.464
0.363
0.126
0.019
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.023
0.041
0.04
0.039
0.063
0.056
0.028
0.009
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.042
0.281
0.481
0.611
0.661
0.658
0.596
0.453
0.265
0.075
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.039
0.231
0.362
0.482
0.584
0.541
0.498
0.43
0.29
0.083
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.027
0.245
0.468
0.6
0.663
0.664
0.596
0.464
0.276
0.075
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.018
0.154
0.463
0.561
0.554
0.559
0.577
0.488
0.303
0.078
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006
0.065
0.177
0.287
0.415
0.489
0.477
0.378
0.227
0.067
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.013
0.143
0.458
0.586
0.647
0.649
0.56
0.481
0.336
0.121
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.019
0.068
0.302
0.666
0.704
0.652
0.542
0.369
0.144
0.001
0
0
0
0
0
0
0
0
0
0
0
0
0
0.023
0.063
0.145
0.465
0.64
0.657
0.603
0.485
0.279
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.017
0.083
0.145
0.261
0.466
0.544
0.528
0.344
0.122
0.037
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.015
0.073
0.146
0.313
0.332
0.19
0.175
0.156
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.024
0.064
0.109
0.16
0.134
0.179
0.119
0.064
0.046
0.029
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.014
0.038
0.069
0.09
0.132
0.115
0.065
0.034
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.016
0.07
0.142
0.192
0.23
0.158
0.092
0.055
0.027
0.007
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.012
0.023
0.053
0.13
0.117
0.063
0.083
0.122
0.069
0.005
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0.016
0.052
0.352
0.702
0.733
0.692
0.586
0.408
0.175
0.012
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.01
0.023
0.097
0.221
0.224
0.194
0.156
0.145
0.071
0.003
0
0
0
0
0
0
0
0
0
0
0
0
0
0.093
0.3
0.431
0.516
0.577
0.47
0.316
0.209
0.118
0.064
0.008
0
0
0
0
0
0
0
0
0
0
0
0
0
0.052
0.166
0.377
0.609
0.725
0.75
0.695
0.526
0.299
0.161
0.026
0
0
0
0
0
0
0
0
0
0
0
0
0
0.02
0.039
0.054
0.061
0.073
0.099
0.106
0.086
0.048
0.015
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.099
0.174
0.109
0.121
0.197
0.172
0.143
0.135
0.089
0.022
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.021
0.079
0.129
0.118
0.13
0.143
0.108
0.078
0.045
0.012
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.032
0.069
0.146
0.171
0.144
0.125
0.119
0.086
0.061
0.019
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.015
0.047
0.082
0.117
0.153
0.167
0.152
0.104
0.061
0.024
0.002
0
0
0
0
0
0
0
0
0
0
0
0
0
0.016
0.054
0.104
0.206
0.424
0.665
0.639
0.435
0.203
0.114
0.014
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.047
0.15
0.389
0.585
0.669
0.669
0.554
0.409
0.24
0.142
0.039
0
0
0
0
0
0
0
0
0
0
0
0
0.015
0.193
0.426
0.61
0.732
0.792
0.801
0.755
0.653
0.493
0.283
0.066
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.023
0.047
0.07
0.06
0.057
0.065
0.087
0.069
0.052
0.031
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.027
0.058
0.129
0.202
0.233
0.254
0.264
0.246
0.186
0.107
0.024
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.037
0.087
0.141
0.2
0.254
0.475
0.525
0.407
0.252
0.11
0.019
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.025
0.064
0.12
0.173
0.377
0.559
0.648
0.603
0.44
0.194
0.054
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.026
0.055
0.097
0.143
0.301
0.674
0.709
0.595
0.344
0.13
0.033
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.051
0.205
0.31
0.434
0.544
0.523
0.538
0.445
0.288
0.17
0.073
0
0
0
0
0
0
0
0
0
0
0
0
0.015
0.125
0.412
0.595
0.622
0.556
0.455
0.384
0.308
0.141
0.052
0.013
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.023
0.058
0.076
0.085
0.102
0.118
0.125
0.128
0.127
0.09
0.029
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.02
0.06
0.131
0.17
0.176
0.176
0.223
0.299
0.3
0.212
0.067
0
0
0
0
0
0
0
0
0
0
0
0
0.016
0.178
0.375
0.542
0.67
0.737
0.76
0.725
0.634
0.476
0.273
0.085
0
0
0
0
0
0
0
0
0
0
0
0
0.015
0.08
0.301
0.571
0.694
0.759
0.762
0.71
0.604
0.446
0.248
0.073
0
0
0
0
0
0
0
0
0
0
0
0
0.05
0.253
0.473
0.646
0.759
0.812
0.813
0.777
0.685
0.535
0.336
0.119
0.001
0
0
0
0
0
0
0
0
0
0
0
0.058
0.268
0.482
0.648
0.763
0.822
0.828
0.784
0.686
0.536
0.339
0.123
0.002
0
0
0
0
0
0
0
0
0
0
0
0.058
0.261
0.473
0.641
0.758
0.819
0.827
0.782
0.681
0.529
0.33
0.118
0.003
0
0
0
0
0
0
0
0
0
0
0
0.032
0.087
0.108
0.265
0.375
0.318
0.267
0.218
0.167
0.12
0.074
0.03
0.001
0
0
0
0
0
0
0
0
0
0
0
0.039
0.14
0.258
0.394
0.532
0.644
0.707
0.702
0.619
0.478
0.294
0.108
0.004
0
0
0
0
0
0
0
0
0
0
0
0.044
0.201
0.396
0.555
0.664
0.719
0.728
0.682
0.594
0.454
0.275
0.098
0.005
0
0
0
0
0
0
0
0
0
0
0
0.031
0.131
0.283
0.43
0.563
0.637
0.671
0.645
0.569
0.44
0.257
0.099
0.006
0
0
0
0
0
0
0
0
0
0
0
0.061
0.217
0.394
0.556
0.67
0.72
0.724
0.681
0.586
0.416
0.212
0.069
0.004
0
0
0
0
0
0
0
0
0
0
0
0.062
0.254
0.457
0.613
0.723
0.79
0.8
0.762
0.67
0.501
0.315
0.11
0.009
0
0
0
0
0
0
0
0
0
0
0.001
0.064
0.258
0.45
0.589
0.708
0.793
0.833
0.798
0.708
0.562
0.368
0.153
0.009
0
0
0
0
0
0
0
0
0
0
0.002
0.075
0.278
0.476
0.57
0.562
0.568
0.573
0.546
0.454
0.336
0.175
0.084
0.009
0
0
0
0
0
0
0
0
0
0
0.002
0.069
0.201
0.327
0.441
0.522
0.629
0.687
0.646
0.55
0.443
0.294
0.129
0.015
0
0
0
0
0
0
0
0
0
0
0.003
0.064
0.177
0.299
0.4
0.459
0.492
0.469
0.469
0.38
0.308
0.195
0.091
0.012
0
0
0
0
0
0
0
0
0
0
0.004
0.095
0.287
0.467
0.603
0.696
0.751
0.725
0.652
0.52
0.343
0.239
0.105
0.017
0
0
0
0
0
0
0
0
0
0
0.004
0.076
0.217
0.363
0.475
0.589
0.693
0.743
0.717
0.631
0.504
0.338
0.15
0.02
0
0
0
0
0
0
0
0
0
0
0.005
0.104
0.318
0.521
0.678
0.783
0.837
0.842
0.796
0.704
0.562
0.376
0.167
0.018
0
0
0
0
0
0
0
0
0
0
0.007
0.084
0.227
0.397
0.495
0.569
0.662
0.75
0.761
0.691
0.551
0.367
0.164
0.022
0
0
0
0
0
0
0
0
0
0
0.008
0.106
0.314
0.507
0.655
0.753
0.8
0.799
0.752
0.66
0.523
0.348
0.158
0.022
0
0
0
0
0
0
0
0
0
0
0.009
0.114
0.32
0.516
0.667
0.77
0.823
0.827
0.783
0.691
0.552
0.371
0.17
0.022
0
0
0
0
0
0
0
0
0
0
0.01
0.117
0.323
0.52
0.672
0.773
0.826
0.83
0.786
0.695
0.557
0.377
0.174
0.022
0
0
0
0
0
0
0
0
0
0
0.013
0.094
0.2
0.354
0.534
0.671
0.745
0.754
0.711
0.639
0.533
0.372
0.177
0.025
0
0
0
0
0
0
0
0
0
0
0.013
0.122
0.326
0.517
0.662
0.758
0.808
0.809
0.766
0.676
0.544
0.369
0.172
0.026
0
0
0
0
0
0
0
0
0
0
0.015
0.119
0.315
0.503
0.655
0.764
0.82
0.826
0.785
0.695
0.56
0.383
0.183
0.025
0
0
0
0
0
0
0
0
0
0
0.016
0.118
0.32
0.512
0.662
0.765
0.818
0.822
0.777
0.683
0.542
0.361
0.169
0.031
0
0
0
0
0
0
0
0
0
0
0.012
0.079
0.214
0.403
0.552
0.586
0.488
0.353
0.268
0.248
0.251
0.229
0.141
0.037
0
0
0
0
0
0
0
0
0
0
0.019
0.111
0.276
0.39
0.553
0.694
0.745
0.718
0.647
0.599
0.498
0.341
0.163
0.035
0
0
0
0
0
0
0
0
0
0
0.012
0.071
0.17
0.298
0.43
0.532
0.645
0.708
0.713
0.605
0.449
0.278
0.134
0.037
0
0
0
0
0
0
0
0
0
0
0.003
0.01
0.025
0.074
0.169
0.255
0.343
0.293
0.175
0.145
0.128
0.174
0.113
0.042
0.001
0
0
0
0
0
0
0
0
0
0.008
0.044
0.113
0.189
0.296
0.454
0.597
0.542
0.415
0.345
0.291
0.226
0.115
0.037
0.001
0
0
0
0
0
0
0
0
0
0.024
0.133
0.324
0.513
0.663
0.767
0.82
0.825
0.783
0.695
0.561
0.387
0.192
0.032
0.002
0
0
0
0
0
0
0
0
0
0.029
0.12
0.293
0.432
0.557
0.511
0.466
0.367
0.324
0.307
0.278
0.203
0.122
0.042
0.002
0
0
0
0
0
0
0
0
0
0.02
0.084
0.119
0.19
0.289
0.495
0.693
0.73
0.722
0.639
0.502
0.316
0.11
0.025
0
0
0
0
0
0
0
0
0
0
0.02
0.099
0.272
0.434
0.566
0.654
0.692
0.646
0.565
0.487
0.402
0.248
0.16
0.05
0.004
0
0
0
0
0
0
0
0
0
0.035
0.134
0.258
0.373
0.472
0.562
0.587
0.511
0.385
0.318
0.205
0.128
0.078
0.038
0.002
0
0
0
0
0
0
0
0
0
0.022
0.088
0.207
0.295
0.298
0.339
0.427
0.445
0.432
0.399
0.375
0.318
0.194
0.052
0.007
0
0
0
0
0
0
0
0
0
0.032
0.152
0.336
0.5
0.607
0.653
0.636
0.608
0.554
0.494
0.433
0.328
0.185
0.053
0.006
0
0
0
0
0
0
0
0
0
0.032
0.127
0.275
0.407
0.484
0.494
0.496
0.484
0.429
0.38
0.302
0.222
0.142
0.059
0.007
0
0
0
0
0
0
0
0
0
0.04
0.146
0.299
0.432
0.521
0.51
0.525
0.487
0.445
0.365
0.302
0.22
0.132
0.054
0.007
0
0
0
0
0
0
0
0
0
0.018
0.062
0.131
0.244
0.386
0.448
0.502
0.493
0.356
0.224
0.149
0.093
0.066
0.027
0.002
0
0
0
0
0
0
0
0
0
0.007
0.031
0.05
0.067
0.091
0.156
0.206
0.295
0.362
0.35
0.288
0.189
0.114
0.046
0.006
0
0
0
0
0
0
0
0
0.002
0.044
0.128
0.235
0.304
0.349
0.327
0.298
0.226
0.195
0.163
0.15
0.134
0.113
0.061
0.011
0
0
0
0
0
0
0
0
0.002
0.029
0.17
0.371
0.554
0.696
0.792
0.841
0.845
0.805
0.72
0.591
0.42
0.222
0.044
0.013
0
0
0
0
0
0
0
0
0.003
0.04
0.168
0.366
0.547
0.689
0.782
0.806
0.781
0.743
0.676
0.571
0.413
0.222
0.048
0.014
0
0
0
0
0
0
0
0
0.004
0.037
0.17
0.35
0.514
0.642
0.718
0.721
0.664
0.584
0.528
0.461
0.343
0.199
0.06
0.016
0
0
0
0
0
0
0
0
0.004
0.032
0.175
0.369
0.543
0.671
0.766
0.809
0.787
0.756
0.673
0.509
0.368
0.212
0.054
0.017
0
0
0
0
0
0
0
0
0.005
0.041
0.163
0.344
0.518
0.655
0.739
0.782
0.683
0.661
0.598
0.448
0.343
0.197
0.065
0.018
0
0
0
0
0
0
0
0
0.006
0.048
0.142
0.298
0.445
0.546
0.637
0.737
0.759
0.725
0.651
0.527
0.37
0.203
0.065
0.019
0
0
0
0
0
0
0
0
0
0.014
0.047
0.076
0.107
0.151
0.161
0.198
0.209
0.162
0.126
0.101
0.082
0.051
0.025
0.005
0
0
0
0
0
0
0
0
0.007
0.048
0.161
0.336
0.508
0.639
0.729
0.777
0.783
0.733
0.654
0.535
0.382
0.211
0.064
0.021
0
0
0
0
0
0
0
0
0.009
0.043
0.17
0.34
0.495
0.615
0.655
0.693
0.706
0.71
0.625
0.504
0.384
0.211
0.067
0.022
0
0
0
0
0
0
0
0
0.008
0.053
0.148
0.279
0.462
0.557
0.571
0.672
0.74
0.715
0.63
0.472
0.29
0.138
0.041
0.006
0
0
0
0
0
0
0
0
0.004
0.034
0.097
0.194
0.241
0.284
0.375
0.441
0.405
0.366
0.325
0.278
0.21
0.142
0.071
0.02
0
0
0
0
0
0
0
0
0.009
0.054
0.147
0.271
0.41
0.559
0.649
0.671
0.688
0.554
0.4
0.267
0.172
0.106
0.052
0.014
0
0
0
0
0
0
0
0
0.012
0.05
0.172
0.342
0.506
0.638
0.735
0.794
0.809
0.767
0.671
0.477
0.291
0.177
0.074
0.021
0
0
0
0
0
0
0
0
0.014
0.051
0.183
0.353
0.464
0.593
0.691
0.706
0.626
0.418
0.283
0.288
0.187
0.111
0.069
0.017
0
0
0
0
0
0
0
0
0.011
0.054
0.15
0.316
0.522
0.652
0.733
0.776
0.782
0.739
0.67
0.534
0.39
0.211
0.08
0.019
0
0
0
0
0
0
0
0
0.002
0.032
0.076
0.154
0.254
0.348
0.294
0.206
0.204
0.255
0.301
0.168
0.086
0.059
0.028
0.006
0
0
0
0
0
0
0
0
0.008
0.049
0.117
0.189
0.3
0.381
0.538
0.644
0.62
0.463
0.351
0.347
0.234
0.127
0.077
0.027
0
0
0
0
0
0
0
0
0.015
0.058
0.161
0.298
0.464
0.62
0.715
0.741
0.751
0.747
0.683
0.545
0.316
0.2
0.077
0.03
0
0
0
0
0
0
0
0
0.015
0.033
0.194
0.389
0.563
0.698
0.789
0.828
0.821
0.784
0.704
0.584
0.42
0.233
0.076
0.03
0
0
0
0
0
0
0
0
0.021
0.064
0.191
0.355
0.4
0.321
0.239
0.19
0.151
0.128
0.14
0.163
0.17
0.116
0.055
0.015
0
0
0
0
0
0
0
0
0.002
0.016
0.049
0.142
0.292
0.396
0.58
0.719
0.766
0.754
0.675
0.553
0.398
0.232
0.085
0.034
0
0
0
0
0
0
0
0
0.012
0.064
0.132
0.253
0.325
0.23
0.442
0.474
0.349
0.385
0.249
0.275
0.192
0.117
0.076
0.034
0.001
0
0
0
0
0
0
0
0.01
0.062
0.188
0.364
0.524
0.639
0.681
0.604
0.668
0.693
0.6
0.426
0.247
0.131
0.076
0.031
0
0
0
0
0
0
0
0
0.019
0.064
0.171
0.324
0.477
0.589
0.683
0.695
0.655
0.666
0.548
0.198
0.093
0.092
0.07
0.012
0
0
0
0
0
0
0
0
0.017
0.061
0.174
0.342
0.498
0.621
0.704
0.745
0.727
0.686
0.599
0.477
0.346
0.212
0.088
0.034
0.001
0
0
0
0
0
0
0
0.01
0.055
0.162
0.305
0.392
0.522
0.646
0.705
0.714
0.68
0.611
0.508
0.369
0.216
0.087
0.035
0.001
0
0
0
0
0
0
0
0.021
0.051
0.183
0.351
0.508
0.633
0.715
0.761
0.765
0.72
0.62
0.471
0.31
0.169
0.064
0.013
0
0
0
0
0
0
0
0
0.001
0.022
0.121
0.274
0.473
0.603
0.712
0.785
0.792
0.758
0.681
0.564
0.409
0.221
0.086
0.035
0.002
0
0
0
0
0
0
0
0.015
0.054
0.119
0.231
0.327
0.402
0.525
0.639
0.68
0.727
0.663
0.532
0.332
0.199
0.097
0.037
0.001
0
0
0
0
0
0
0
0.022
0.048
0.186
0.355
0.512
0.636
0.719
0.759
0.686
0.412
0.488
0.546
0.406
0.238
0.085
0.036
0.002
0
0
0
0
0
0
0
0.017
0.057
0.087
0.103
0.17
0.3
0.317
0.28
0.189
0.23
0.353
0.262
0.188
0.107
0.065
0.037
0.002
0
0
0
0
0
0
0
0.003
0.016
0.033
0.063
0.119
0.282
0.45
0.583
0.672
0.491
0.338
0.301
0.264
0.191
0.099
0.036
0.001
0
0
0
0
0
0
0
0.018
0.068
0.138
0.245
0.405
0.539
0.624
0.663
0.631
0.616
0.586
0.468
0.327
0.197
0.094
0.037
0.002
0
0
0
0
0
0
0
0.018
0.063
0.184
0.364
0.421
0.387
0.586
0.778
0.782
0.746
0.667
0.533
0.356
0.213
0.094
0.038
0.002
0
0
0
0
0
0
0
0.024
0.048
0.187
0.361
0.515
0.64
0.725
0.773
0.78
0.743
0.663
0.535
0.338
0.176
0.088
0.037
0.002
0
0
0
0
0
0
0
0.018
0.055
0.125
0.206
0.266
0.356
0.407
0.395
0.435
0.375
0.24
0.167
0.136
0.086
0.049
0.021
0
0
0
0
0
0
0
0
0.016
0.062
0.136
0.254
0.42
0.578
0.714
0.723
0.682
0.587
0.357
0.197
0.118
0.087
0.071
0.036
0.003
0
0
0
0
0
0
0
0.024
0.048
0.188
0.365
0.526
0.651
0.737
0.78
0.769
0.727
0.648
0.443
0.282
0.178
0.092
0.038
0.003
0
0
0
0
0
0
0
0.026
0.059
0.175
0.247
0.359
0.474
0.502
0.552
0.657
0.68
0.616
0.477
0.301
0.197
0.098
0.034
0.001
0
0
0
0
0
0
0
0.015
0.053
0.129
0.226
0.303
0.35
0.4
0.53
0.66
0.673
0.613
0.514
0.373
0.222
0.098
0.041
0.003
0
0
0
0
0
0
0
0.024
0.065
0.178
0.331
0.453
0.503
0.533
0.597
0.642
0.595
0.462
0.283
0.234
0.194
0.097
0.04
0.003
0
0
0
0
0
0
0
0.024
0.063
0.176
0.343
0.508
0.634
0.705
0.736
0.739
0.616
0.46
0.324
0.279
0.228
0.094
0.037
0.004
0
0
0
0
0
0
0
0.022
0.037
0.19
0.377
0.545
0.675
0.763
0.809
0.814
0.779
0.702
0.585
0.432
0.254
0.083
0.029
0.003
0
0
0
0
0
0
0
0.023
0.041
0.189
0.37
0.531
0.66
0.741
0.79
0.792
0.725
0.557
0.397
0.312
0.207
0.094
0.035
0.002
0
0
0
0
0
0
0
0.025
0.061
0.156
0.231
0.289
0.498
0.721
0.781
0.774
0.75
0.679
0.566
0.418
0.251
0.088
0.035
0.003
0
0
0
0
0
0
0
0.026
0.068
0.162
0.252
0.289
0.38
0.452
0.525
0.592
0.643
0.615
0.512
0.314
0.165
0.1
0.04
0.003
0
0
0
0
0
0
0
0.023
0.067
0.162
0.238
0.264
0.284
0.425
0.658
0.723
0.693
0.628
0.524
0.388
0.236
0.097
0.039
0.002
0
0
0
0
0
0
0
0.023
0.045
0.184
0.362
0.526
0.655
0.738
0.784
0.788
0.749
0.667
0.542
0.376
0.217
0.092
0.037
0.003
0
0
0
0
0
0
0
0.022
0.042
0.181
0.354
0.505
0.609
0.679
0.721
0.765
0.738
0.666
0.562
0.415
0.246
0.085
0.031
0.003
0
0
0
0
0
0
0
0.022
0.042
0.181
0.356
0.514
0.638
0.722
0.764
0.765
0.73
0.655
0.543
0.399
0.237
0.088
0.034
0.003
0
0
0
0
0
0
0
0.022
0.047
0.179
0.358
0.515
0.635
0.714
0.755
0.755
0.665
0.55
0.503
0.381
0.228
0.09
0.036
0.002
0
0
0
0
0
0
0
0.023
0.048
0.178
0.345
0.494
0.609
0.684
0.728
0.724
0.528
0.511
0.481
0.356
0.213
0.079
0.039
0.002
0
0
0
0
0
0
0
0.023
0.048
0.18
0.355
0.514
0.637
0.714
0.766
0.777
0.741
0.669
0.554
0.412
0.249
0.089
0.034
0.002
0
0
0
0
0
0
0
0.021
0.04
0.184
0.361
0.518
0.641
0.721
0.753
0.731
0.671
0.603
0.507
0.379
0.234
0.092
0.034
0.002
0
0
0
0
0
0
0
0.027
0.059
0.19
0.305
0.338
0.321
0.322
0.291
0.203
0.206
0.278
0.402
0.267
0.079
0.026
0.009
0
0
0
0
0
0
0
0
0.021
0.046
0.182
0.371
0.54
0.672
0.761
0.809
0.815
0.779
0.703
0.586
0.432
0.254
0.084
0.028
0.002
0
0
0
0
0
0
0
0.004
0.018
0.065
0.146
0.227
0.283
0.301
0.303
0.265
0.253
0.484
0.532
0.42
0.252
0.104
0.039
0.001
0
0
0
0
0
0
0
0.023
0.054
0.176
0.344
0.498
0.625
0.695
0.719
0.672
0.589
0.481
0.412
0.277
0.163
0.088
0.03
0
0
0
0
0
0
0
0
0.011
0.057
0.14
0.231
0.359
0.464
0.503
0.473
0.476
0.461
0.437
0.385
0.311
0.209
0.099
0.038
0.001
0
0
0
0
0
0
0
0.02
0.055
0.173
0.354
0.518
0.638
0.713
0.744
0.722
0.664
0.577
0.481
0.376
0.235
0.088
0.032
0.001
0
0
0
0
0
0
0
0.02
0.048
0.173
0.337
0.479
0.575
0.623
0.595
0.556
0.512
0.501
0.486
0.39
0.241
0.091
0.033
0.001
0
0
0
0
0
0
0
0.019
0.046
0.172
0.346
0.504
0.625
